id_study	system	strata	habitat	cat	tax_resp_class	l.n.c	l.p.c	l.int.c	Date_entry	author	pubyear	citation	publication	pubvol	pages	hab_descrip	location	latitud	longitud	elev	n_avail	n_total	p_avail	p_total	c_total	pH	light	temp	precip	npp	npp_typ	ab	ab_unit	study_typ	cons_man	HA	fert	fdchlg_man	num_nut_tmnt	num_nut	duration	fert_area	cons_area	vol	fert_unit	p_rate	n_rate	meta_source	note_study
DSG057	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	NA	NA	0.131096987	20061128	John&Turkington	1995	J Ecology 83:581-590	J Ecol	83	581-590	NA	Canada - Yukon nr Kluane Lake in Shakwak Trench	61.03	-138.37	NA	NA	NA	NA	NA	NA	NA	NA	-3	230	NA	NA	NA	NA	FIELD	EXCLOSURE	3	1	2	1	3	790	16	25	NA	g/m2/yr	5	17.5	NA	experiment 1 site 1; fert area determined because 5 transects of 4 m long thus approximately 4X4
DSG058	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	NA	NA	0.114183485	20061128	John&Turkington	1995	J Ecology 83:581-590	J Ecol	83	581-590	NA	Canada - Yukon nr Kluane Lake in Shakwak Trench	61.03	-138.37	NA	NA	NA	NA	NA	NA	NA	NA	-3	230	NA	NA	NA	NA	FIELD	EXCLOSURE	3	1	2	1	3	790	16	25	NA	g/m2/yr	5	17.5	NA	experiment 1 site 2; fert area determined because 5 transects of 4 m long thus approximately 4X4
EEC001	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	0.053078257	NA	20060317	Tate	1990	Ecology 71:2007-2028	Ecology	71	2007-2028	NA	Konza Prairie  Kansas	39.05	-96.35	NA	0.285714286	6.214285714	0.064516129	NA	108.3333333	7.8	NA	19.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	21	0.0071	NA	NA	microM	10.36486923	0	Francoeur 2001	difficult to determine the fertilization rates - diffusion plates
EEC002	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.253330747	0.098940007	2.316065043	20060317	Tate	1990	Ecology 71:2007-2029	Ecology	71	2007-2029	NA	Konza Prairie  Kansas	39.05	-96.35	NA	0.178571429	6.214285714	0.064516129	NA	108.3333333	7.8	NA	24.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	12	0.0139	NA	NA	microM	0.548918308	4.428571429	Francoeur 2001	relative abundance data available but not entered
EEC003	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	1.098612289	NA	NA	20060318	Grimm&Fisher	1986	J N Am Benth Soc 51:2-15	J N Am Benth Soc	51	15-Feb	NA	NA	33.38	-111.39	NA	4.5	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	1	20	NA	NA	NA	microM	0	3000	Francoeur 2001	area of harvest for periphyton was not defined
EEC004	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.137697862	1.766375117	1.843667655	20060318	Grimm&Fisher	1986	J N Am Benth Soc 51:2-15	J N Am Benth Soc	51	15-Feb	NA	NA	33.38	-111.39	NA	3.07	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	11	NA	NA	NA	microM	100	3000	Francoeur 2001	area of harvest for periphyton was not defined
EEC004	FRESHWATER	BENTHIC	STREAM	STREAM	BIOPROD	0.107030921	0.848727222	0.852370064	20060318	Grimm&Fisher	1986	J N Am Benth Soc 51:2-15	J N Am Benth Soc	51	15-Feb	NA	NA	33.38	-111.39	NA	3.07	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	11	NA	NA	NA	microM	100	3000	Francoeur 2001	area of harvest for periphyton was not defined
EEC005	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.075710811	1.004424412	1.167355383	20060318	Grimm&Fisher	1986	J N Am Benth Soc 51:2-15	J N Am Benth Soc	51	15-Feb	NA	NA	33.38	-111.39	NA	2.07	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	21	0.0058	NA	NA	microM	109.7836616	228.5714286	Francoeur 2001	NA
EEC005	FRESHWATER	BENTHIC	STREAM	STREAM	BIOPROD	-0.13747147	0.838086431	1.048446231	20060318	Grimm&Fisher	1986	J N Am Benth Soc 51:2-15	J N Am Benth Soc	51	15-Feb	NA	NA	33.38	-111.39	NA	2.07	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	21	0.0058	NA	NA	microM	109.7836616	228.5714286	Francoeur 2001	NA
EEC006	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.227529523	NA	NA	20060318	Grimm&Fisher	1986	J N Am Benth Soc 51:2-15	J N Am Benth Soc	51	15-Feb	NA	NA	33.38	-111.39	NA	2.78	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	1	35	0.0058	NA	NA	microM	0	150	Francoeur 2001	NA
EEC006	FRESHWATER	BENTHIC	STREAM	STREAM	BIOPROD	0.084609262	NA	NA	20060318	Grimm&Fisher	1986	J N Am Benth Soc 51:2-15	J N Am Benth Soc	51	15-Feb	NA	NA	33.38	-111.39	NA	2.78	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	1	35	0.0058	NA	NA	microM	0	150	Francoeur 2001	NA
EEC007	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.063754515	0.113817106	0.259356479	20060319	Wold&Hershey	1999	J N Am Benth Soc 18:2-14	J N Am Benth Soc	18	14-Feb	NA	E Split rock creek	47.13	-91.26	NA	1.474396832	NA	0.223393203	NA	NA	NA	NA	14.57749	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	193	5.31E-06	NA	NA	microM	500	3000	Francoeur 2001	E Split rock - seasonal data available - they did not define the amount of fertilization
EEC008	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.024217084	0.005889298	0.303140822	20060319	Wold&Hershey	1999	J N Am Benth Soc 18:2-14	J N Am Benth Soc	18	14-Feb	NA	Stewart creek	47.02	-91.63	NA	1.195468847	NA	0.170190346	NA	NA	NA	NA	14.23258941	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	193	5.31E-06	NA	NA	microM	500	3000	Francoeur 2001	Stewart - seasonal data available - they did not define the amount of fertilization
EEC009	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.035062479	0.060837787	0.260840512	20060319	Wold&Hershey	1999	J N Am Benth Soc 18:2-14	J N Am Benth Soc	18	14-Feb	NA	Encampment creek	47.05	-91.34	NA	1.388859978	NA	0.217434342	NA	NA	NA	NA	13.81560347	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	193	5.31E-06	NA	NA	microM	500	3000	Francoeur 2001	Encampment - seasonal data available - they did not define the amount of fertilization
EEC010	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.058003433	0.084208141	0.245459442	20060319	Wold&Hershey	1999	J N Am Benth Soc 18:2-14	J N Am Benth Soc	18	14-Feb	NA	Knife creek	47.01	-91.44	NA	0.969187498	NA	0.148649355	NA	NA	NA	NA	12.184784	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	193	5.31E-06	NA	NA	microM	500	3000	Francoeur 2001	Knife - seasonal data available - they did not define the amount of fertilization
EEC011	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.075689685	0.151023234	0.295167647	20060319	Wold&Hershey	1999	J N Am Benth Soc 18:2-14	J N Am Benth Soc	18	14-Feb	NA	Silver creek	47.03	-91.36	NA	1.719061321	NA	0.239754382	NA	NA	NA	NA	14.70479389	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	193	5.31E-06	NA	NA	microM	500	3000	Francoeur 2001	Silver - seasonal data available - they did not define the amount of fertilization
EEC012	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.033114745	0.05442994	0.212696809	20060319	Wold&Hershey	1999	J N Am Benth Soc 18:2-14	J N Am Benth Soc	18	14-Feb	NA	W Split rock creek	47.1	-91.24	NA	1.32927888	NA	0.233589462	NA	NA	NA	NA	14.53969474	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	193	5.31E-06	NA	NA	microM	500	3000	Francoeur 2001	W Split rock - seasonal data available - they did not define the amount of fertilization
EEC013	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	-0.896991474	-0.517501853	NA	20060319	Aerts&Berendse	1988	Vegetatio 76:63-69	Vegetatio	76	63-69	NA	NA	52.13	5.32	NA	NA	NA	NA	NA	NA	NA	NA	15	345	NA	NA	573	NA	FIELD	NONE	NA	1	1	3	3	836	0.5645	NA	NA	g/m2/yr	4	20	DiTomasso & Aarssen 1989	NA
EEC014	TERRESTRIAL	ABOVEGROUND	TUNDRA	TUNDRA	BIOMASS	0.523428796	0.088636073	0.550983983	20060320	Haag	1974	Can J Bot 52:103-116	Can J Bot	52	103-116	NA	NA	69.26	-133.01	5	0.035714286	NA	0.235483871	NA	NA	NA	NA	15.5	62	490	1	285.1	max	FIELD	NONE	NA	1	1	2	5	56	1	NA	NA	g/m2/yr	20	20	DiTomasso & Aarssen 1989	birch-willow-heath community
EEC015	TERRESTRIAL	ABOVEGROUND	TUNDRA	TUNDRA	BIOMASS	0.487098063	-0.294602515	0.648005525	20060320	Haag	1974	Can J Bot 52:103-116	Can J Bot	52	103-116	NA	NA	69.26	-133.01	5	NA	0.001714286	0.112903226	NA	NA	NA	NA	15.5	62	295	1	195	max	FIELD	NONE	NA	1	1	2	5	56	1	NA	NA	g/m2/yr	20	20	DiTomasso & Aarssen 1989	wet sedge meadow community
EEC018	TERRESTRIAL	ABOVEGROUND	SHRUBLAND	WOODY	BIOMASS	0.123416509	0.199129023	0.419490188	20060321	Gehring&&	1999	Biogeochemistry 45:223-241	Biogeochemistry	45	223-241	NA	Brazil	-1.1167	-47.62	16	NA	35.71428571	NA	0.116129032	NA	5.2	NA	26	2400	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	12	910	14	NA	NA	g/m2/yr	3.5	8	NA	NA
EEC019	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	-0.0540467	NA	NA	20060321	Dukes&&	2005	PLoS Biol 3(10): e319	PLoS Biol	3	e319	NA	California grassland	37.24	-122.14	120	0.321428571	NA	NA	NA	NA	NA	NA	12.3	655	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	2	2190	0.0141	NA	NA	g/m2/yr	0	7	Harpole CA grasslands	control - JRGCE
EEC020	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	-0.043321072	NA	NA	20060321	Dukes&&	2005	PLoS Biol 3(10): e319	PLoS Biol	3	e319	NA	California grassland	37.24	-122.14	120	0.321428571	NA	NA	NA	NA	NA	NA	13.8	655	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	2	2190	0.0141	NA	NA	g/m2/yr	0	7	Harpole CA grasslands	waming treatment - JRGCE
EEC023	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	0.264151575	0.088947486	0.681451141	20060322	Vitousek&Farrington	1997	Biogeochemistry 37:63-75	Biogeochemistry	37	63-75	NA	Laupahoehoe Hawaii	19.57	-155.18	1200	NA	NA	NA	NA	NA	NA	NA	NA	2500	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	8	730	75	NA	NA	g/m2/yr	10	10	NA	individual trees are fertilized; soil and foliar nutrients are avail in this or other pubs
EEC024	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	0.819843215	NA	NA	20060322	Cleland&&	2006	Ecology 87:686–694	Ecology	87	686–694	NA	California grassland	37.24	-122.14	120	0.321428571	NA	NA	NA	NA	NA	NA	12.3	655	NA	NA	NA	NA	FIELD	EXCLOSURE	2	1	2	2	2	90	0.01	0.01	NA	g/m2/yr	0	7	NA	NA
EEC025	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.210327696	0.268014268	0.661438754	20060322	Lowe&&	1986	J N Am Benth Soc 5:221-229	J N Am Benth Soc	5	221-229	NA	NA	35.92	-82.76	722	NA	NA	NA	NA	NA	NA	NA	NA	1875.5	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	4	60	0.014	NA	NA	M solution inside flowerpot	0.5	0.5	Francoeur 2001	Big Hurricane Branch (WS 7) Coweeta LTER  clearcut; high light
EEC026	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.29479954	0.603535022	-0.32322701	20060322	Lowe&&	1986	J N Am Benth Soc 5:221-229	J N Am Benth Soc	5	221-229	NA	NA	35.92	-82.76	707	0.571428571	NA	0.129032258	NA	NA	NA	NA	NA	1875.5	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	4	60	0.014	NA	NA	M solution inside flowerpot	0.5	0.5	Francoeur 2001	Hugh White (WS 14) Coweeta LTER control; low light
EEC027	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	-0.126362953	-0.054372862	0.054435043	20060323	Oein	2004	Applied Vegetation Science 7: 119-132	Appl Veg Sci	7	119-132	NA	NA	62.4	11.5	750	NA	NA	NA	NA	NA	6.2	NA	NA	600	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	NA	730	1	NA	NA	g/m2/yr	3	12	NA	Site 1
EEC028	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	0.314601386	0.25728174	0.748506431	20060323	Oein	2004	Applied Vegetation Science 7: 119-132	Appl Veg Sci	7	119-132	NA	NA	62.4	11.5	750	NA	NA	NA	NA	NA	6.3	NA	NA	600	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	NA	730	1	NA	NA	g/m2/yr	3	12	NA	Site 2
EEC029	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	0.460092617	0.205650778	1.038048923	20060323	Oein	2004	Applied Vegetation Science 7: 119-132	Appl Veg Sci	7	119-132	NA	NA	62.4	11.5	750	NA	NA	NA	NA	NA	6.4	NA	NA	600	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	NA	730	1	NA	NA	g/m2/yr	3	12	NA	Site 3
EEC030	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	0.575364145	0.200670695	0.85520304	20060627	Barger&&	2002	Biotropica 34:493-501	Biotropica	34	493-501	NA	15 km from Caracas-  Venezuela	10.28	-67.2	1200	NA	NA	NA	NA	NA	NA	NA	17.9	1063	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	335	1	NA	NA	g/m2/yr	20	20	NA	precip/temp are mean annual; duplicate WSH036 eliminated because less complete
EEC031	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	0.573955553	0.775933947	0.726990219	20060627	Campo&Vazquez-Yanes	2004	Ecosystems 7:311-319	Ecosystems	7	311-319	NA	young forest - Mexico	21.06	-89.17	10	8	NA	0.35	NA	NA	7.3	NA	25.8	760	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	1095	100	NA	NA	g/m2/yr	7.5	22	NA	precip/temp are mean annual; WSH040-041 duplicates eliminated because less complete with nutrient addition levels
EEC032	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	0.454465518	0.93788171	0.775129323	20060627	Campo&Vazquez-Yanes	2004	Ecosystems 7:311-319	Ecosystems	7	311-319	NA	older forest - Mexico	21.06	-89.17	10	9.5	NA	0.61	NA	NA	7.4	NA	25.8	760	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	1095	100	NA	NA	g/m2/yr	7.5	22	NA	precip/temp are mean annual; WSH040-041 duplicates eliminated because less complete with nutrient addition levels
EEC033	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	0.082855649	1.142097401	NA	20060627	Feller	1995	Ecological Monographs 65:477-505	Ecological Monographs	65	477-505	NA	shallow mangroves Belize	16.8	-88.1	0	0.06	NA	7.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	730	10	NA	NA	g/m2/yr	27	27	NA	shallow tidal-  note individual trees were fertilized
EEC034	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	-0.030320171	0.504446942	NA	20060627	Feller	1995	Ecological Monographs 65:477-505	Ecological Monographs	65	477-505	NA	deep mangroves Belize	16.8	-88.1	0	0.06	NA	7.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	730	10	NA	NA	g/m2/yr	27	27	NA	deep tidal-  note individual trees were fertilized
EEC035	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOPROD	0.111255556	0.24306879	0.428876609	20060627	Herbert&Fownes	1995	Biogeochem 29:223-235	Biogeochemistry	29	223-235	NA	Kauai	22.8	-159.38	1134	NA	NA	0.516129032	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	11	545	100	NA	NA	g/m2/yr	10	10	NA	NA
EEC036	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOPROD	0.248179629	0.225956493	0.291197015	20060628	Mirmanto&&	1999	Phil Trans R Soc Lond 354:1825-1829	Phil Trans R Soc Lond	354	1825-1829	NA	Indonesia	-0.6	113.56	150	NA	NA	0.041935484	2.580645161	NA	3.8	NA	27.5	3600	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	1825	2500	NA	NA	g/m2/yr	7.5	22.5	NA	NA
EEC036	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	-0.013605652	0.126751706	0.150282203	20060628	Mirmanto&&	1999	Phil Trans R Soc Lond 354:1825-1829	Phil Trans R Soc Lond	354	1825-1829	NA	Indonesia	-0.6	113.56	150	NA	NA	0.041935484	2.580645161	NA	3.8	NA	27.5	3600	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	1825	2500	NA	NA	g/m2/yr	7.5	22.5	NA	NA
EEC037	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	NA	0.082913398	NA	20060628	Newbery&&	2002	New Phy 156:297-311	New Phytol	156	297-311	NA	Cameroon-  Korup National Park	5.1	8.2	120	NA	NA	0.238709677	9.483870968	NA	NA	NA	NA	5600	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	4	1825	2500	NA	NA	g/m2/yr	5	0	NA	NA
EEC038	TERRESTRIAL	BELOWGROUND	FOREST	WOODY	BIORATE	-0.347723259	NA	0.736856005	20060628	Nomura&Kikuzawa	2005	Ecol Res 18:573-586	Ecol Res	18	573-586	NA	Lower montane forest-  Borneo	6.05	116.3	1708	1.77	NA	NA	NA	NA	NA	286	18	2714	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	30	100	NA	NA	g/m2/yr	7.5	18	NA	NA
EEC039	TERRESTRIAL	BELOWGROUND	FOREST	WOODY	BIORATE	2.014401642	NA	0.899611043	20060628	Nomura&Kikuzawa	2005	Ecol Res 18:573-586	Ecol Res	18	573-586	NA	Upper montane forest-  Borneo	6.05	116.3	2425	2.34	NA	NA	NA	NA	NA	254	12.8	2083	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	30	25	NA	NA	g/m2/yr	7.5	18	NA	NA
EEC040	TERRESTRIAL	BELOWGROUND	FOREST	WOODY	BIORATE	-2.722134941	NA	-2.680462245	20060628	Nomura&Kikuzawa	2005	Ecol Res 18:573-586	Ecol Res	18	573-586	NA	Subalpine forest	6.05	116.3	3080	0.94	NA	NA	NA	NA	NA	307	10.2	3285	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	30	25	NA	NA	g/m2/yr	7.5	18	NA	NA
EEC041	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	NA	NA	0.626938701	20060628	Singh&&	2000	Rest Ecol 8:80-86	Restor Ecol	8	80-86	NA	India	23.3	81.99	400	NA	NA	NA	NA	NA	NA	NA	NA	1069	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	6	1000	100	NA	NA	g/m2/yr	3	6	NA	planted seedlings of 9 native tree species in monoculture plots
EEC044	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOPROD	0.223143551	0.262364264	0.405465108	20060629	Tanner&&	1992	Ecology 73:78-86	Ecology	73	78-86	NA	Venezuela	8	-72	2550	NA	NA	NA	NA	NA	3.5	NA	13	2500	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	1825	144	NA	NA	g/m2/yr	5	15	NA	note: trunk growth only measured for control and N+P-  litterfall factorially
EEC044	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	NA	NA	0.84729786	20060629	Tanner&&	1992	Ecology 73:78-86	Ecology	73	78-86	NA	Venezuela	8	-72	2550	NA	NA	NA	NA	NA	3.5	NA	13	2500	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	1825	144	NA	NA	g/m2/yr	5	15	NA	note: trunk growth only measured for control and N+P-  litterfall factorially
EEC045	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	0.596520345	0.303995648	NA	20060629	Tanner&&	1990	J Trop Ecol 6:231-238	J Trop Ecol	6	231-238	NA	Jamaica	18	-77	1600	NA	NA	NA	NA	NA	3.5	NA	19	2500	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	5	1277	144	NA	NA	g/m2/yr	5	15	NA	note individual trees in three plots were measured
EEC048	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	0.051432174	-0.693147181	-0.384845821	20060629	Corbin&&	2003	Water Air Soil Poll 147:141-161	Water Air Soil Pollut	147	141-161	NA	Virginia	37.22	-80.31	1061	0.87	NA	NA	NA	NA	3.8	NA	8	1301	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	730	12	NA	NA	g/m2/yr	3	9.7	NA	biomas of understorey vegetation
EEC049	TERRESTRIAL	ABOVEGROUND	SHRUBLAND	WOODY	BIOMASS	NA	NA	1.077284466	20060629	Sarmiento&&	2006	J of Tropical Ecology 22:203-212	J Trop Ecol	22	203-212	NA	south-western Venezuela	4.49	-68.54	70	NA	78.5	0.645	NA	1583	4.8	NA	27	1466	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	5	225	1	NA	NA	g/m2/yr	10	15	NA	soil measures are in top 12 cm-  lower depth also available
EEC050	TERRESTRIAL	ABOVEGROUND	SHRUBLAND	WOODY	BIOMASS	-0.044803277	0.06001801	0.137068943	20060629	Sarmiento&&	2006	J of Tropical Ecology 22:203-212	J Trop Ecol	22	203-212	NA	south-western Venezuela	4.49	-68.54	70	NA	78.5	0.645	NA	1583	4.8	NA	27	1466	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	225	1	NA	NA	g/m2/yr	5	2	NA	soil measures are in top 12 cm-  lower depth also available
EEC051	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	-0.515071915	-0.65981076	-0.38865799	20060629	Gleeson&Good	2003	Ecology Letters 6:220-227	Ecology Letters	6	220-227	NA	New Jersey pinelands	39.54	-74.48	600	NA	NA	NA	NA	NA	4.3	NA	NA	1160	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	11	180	25	NA	NA	g/m2/yr	8.8	6.8	NA	10 trees were measured in each 5x5 m plot
EEC053	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	NA	NA	-0.106132418	20060714	Harcombe	1977	Ecology 58:1375-1383	Ecology	58	1375-1383	NA	Costa Rica	9.53	-83.4	650	NA	435.7	NA	NA	NA	NA	NA	22.3	2683	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	3	365	100	NA	NA	g/m2/yr	8.75	7	NA	did not say what kind of fertilizer added
EEC054	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	NA	NA	-0.376477571	20060720	Hattenschwiler	2002	Basic Appl Ecol 3:135-143	Basic Appl Ecol	3	135-143	NA	BCI Panama	9.09	-79.51	0	8.14	NA	1.62	NA	NA	6.3	NA	27	2600	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	21	585	1	NA	NA	g/m2/yr	5.5	22	NA	planted seedlings of 3 liana species
EEC055	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	0.957788054	0.037795196	0.777624485	20060714	Fynn&Oconnor	2005	JVS 16:93-102	J Veg Sci	16	93-102	NA	South Africa	-30.24	29.24	840	NA	NA	NA	NA	NA	4.6	NA	NA	694	NA	NA	NA	NA	FIELD	NONE	NA	1	1	4	4	20075	5.75	NA	NA	g/m2/yr	2.7	14.1	NA	very long term
EEC057	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	-0.066032173	0.284645751	0.598815999	20060715	Lawrence	2001	J Trop Ecol 17:859-869	J Trop Ecol	17	859-869	NA	West Kalimantan-  Indonesia	-0.1	109	NA	NA	NA	NA	NA	NA	NA	NA	28.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	124	0.25	NA	NA	g/m2/yr	60	54	NA	pot experiment on tropical tree seedlings
EEC058	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIOMASS	NA	NA	2.205129757	20060725	Uhl	1987	Journal of Ecology 75:377-407	J Ecol	75	377-407	NA	Venezuela	1.56	-67.03	119	NA	NA	NA	NA	NA	3.24	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	2	180	1.5	NA	NA	g/m2/yr	60	40	NA	NA
EEC059	TERRESTRIAL	ABOVEGROUND	WETLAND	WETLAND	BIOMASS	0.357175623	-0.246199699	0.280479387	20060725	vanWijnen&Bakker	1999	Journal of Ecology 87:265-272	J Ecol	87	265-272	saltmarsh	Netherlands	53.3	6.1	0	NA	NA	NA	NA	NA	7.5	NA	NA	NA	NA	NA	NA	NA	FIELD	EXCLOSURE	NA	1	1	2	2	795	1	NA	NA	g/m2/yr	10	25	NA	saltmarsh; early succession 15 year old site; deleted JTN010-JTN045 which were nearly identical
EEC060	TERRESTRIAL	ABOVEGROUND	WETLAND	WETLAND	BIOMASS	0.319069183	-0.065496653	0.587786665	20060725	vanWijnen&Bakker	1999	Journal of Ecology 87:265-272	J Ecol	87	265-272	saltmarsh	Netherlands	53.3	6.1	0	NA	NA	NA	NA	NA	8.5	NA	NA	NA	NA	NA	NA	NA	FIELD	EXCLOSURE	NA	1	1	2	2	795	1	NA	NA	g/m2/yr	10	25	NA	saltmarsh; late succession 100 year old site; deleted JTN010-JTN045 which were nearly identical
EEC063	TERRESTRIAL	ABOVEGROUND	HERBACEOUS	HERBACEOUS	BIOMASS	0.196786441	0.37881607	1.414672513	20060726	Kirkham&&	1996	Journal of Ecology 33:1013-1029	J Ecol	33	1013-1029	NA	England	51.12	-2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	3	1460	7.5	NA	NA	g/m2/yr	75	200	NA	NA
EEC064	TERRESTRIAL	ABOVEGROUND	FOREST	WOODY	BIORATE	NA	1.519169484	NA	20060727	Scowcroft&Silva	2005	J of Plant Nutrition 28:1581-1603	J Plant Nutrition	28	1581-1603	NA	Oahu- Hawaii	21.3	-157.5	260	NA	164	0.21	NA	NA	4.8	NA	21.9	1400	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	1	1080	4	NA	NA	g/m2/yr	140	NA	NA	Ultisol soil site
