Date_entry,ID_study,author,pubyear,citation,publication,pubvol,pagestart,pageend,system,strata,habitat,hab_descrip,location,latitud,longitud,elev,n_avail,n_total,p_avail,p_total,c_total,pH,light,temp,precip,npp,npp_typ,ab,ab_unit,study_typ,cons_man,HA,fert,fdchlg_man,num_nut_tmnt,num_nut,duration,fert_area,cons_area,vol,meta_source,note_study
20060316,BBH152,Gonzalez,2000,Hydrobiologia 434:81-96,Hydrobiologia,434,81,96,freshwater,pelagic,lake,.,.,9.54,-65.15,.,6.464285714,96.42857143,0.077419355,0.825806452,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,6.5,0.138542796,0.138542796,10,Helmut'student entering data,.
20060316,BBH153,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127.67,198,85.71428571,92.85714286,.,0.222580645,.,.,.,13.2,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH154,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127.67,198,92.85714286,92.85714286,.,0.203225806,.,.,.,23,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH155,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127.67,198,85.71428571,92.85714286,.,0.222580645,.,.,.,26.4,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH156,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127.67,198,92.85714286,100,.,0.222580645,.,.,.,28.4,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH157,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127.67,198,92.85714286,100,.,0.348387097,.,.,.,21,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH158,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127,.,2.142857143,114.2857143,.,2.083870968,.,.,.,24,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH159,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127,.,5,100,.,1.848387097,.,.,.,27.1,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH160,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127,.,1.428571429,121.4285714,.,2.125806452,.,.,.,28.2,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH161,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127,.,.,71.42857143,.,1.661290323,.,.,.,28.8,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060316,BBH162,Hwang&&,2004,Hydrobiologia 515:161-179,Hydrobiologia,515,161,179,freshwater,pelagic,lake,.,.,37.5,127,.,.,107.1428571,.,1.996774194,.,.,.,24.5,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,10,Helmut'student entering data,.
20060217,BBH163,Idestam-Almquist,1998,Oikos 81:323-328,Oikos,81,323,328,marine,benthic,coastal soft bottom,.,.,58.83,17.63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,.,.,2.86,.,Helmut'student entering data,no response data
20060217,BBH164,Idestam-Almquist,1998,Oikos 81:323-328,Oikos,81,323,328,marine,benthic,coastal soft bottom,.,.,58.83,17.63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,.,.,2.86,.,Helmut'student entering data,no response data
20060217,BBH165,Idestam-Almquist,1998,Oikos 81:323-328,Oikos,81,323,328,marine,benthic,coastal soft bottom,.,.,58.83,17.63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,.,.,2.86,.,Helmut'student entering data,no response data
20060217,BBH166,Idestam-Almquist,1998,Oikos 81:323-328,Oikos,81,323,328,marine,benthic,coastal soft bottom,.,.,58.83,17.63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,.,.,2.86,.,Helmut'student entering data,no response data
20060320,BBH167,Weisner&&,1997,Oecologia 109:592-599,Oecologia,109,592,599,freshwater,benthic,lake,.,.,55.7,13.47,.,.,114.2857143,.,1.935483871,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,67,.,1,.,Helmut'student entering data,.
20060320,BBH168,Lavrentyev&&,1995,J Great Lakes Res 21:545-557,J Great Lakes Res,21,545,557,freshwater,benthic,lake,.,.,44,-83.8,.,.,19.28571429,.,0.15483871,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,0,1,.,.,4,Helmut'student entering data,.
20060320,BBH169,Elser,1992,Ecology 73:887-902,Ecology,73,887,902,freshwater,pelagic,lake,.,.,41.22,-122.37,.,0.214285714,.,.,0.322580645,.,.,900,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,4,.,.,10,Helmut'student entering data,.
20060320,BBH170,Feuchtmayr,2004,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,freshwater,pelagic,lake,.,.,54.15,10.48,.,30.4,.,0.36,.,.,.,.,16.1,.,.,.,.,.,field,enclosure,.,0,2,0,0,12,.,0.78539,1700,Helmut'student entering data,.
20060320,BBH171,Feuchtmayr,2004,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,pelagic,.,.,.,54.2,10,.,30.4,.,0.36,.,.,.,.,8.7,.,.,.,.,.,field,enclosure,.,0,2,0,0,12,.,0.78539,1700,Helmut'student entering data,.
20060320,BBH172,Sommer&&,2001,Ecol Lett 4:545-550,Ecol Lett,4,545,550,freshwater,pelagic,lake,.,.,54.15,10.48,.,.,.,.,.,.,.,.,19.2,.,.,.,.,.,field,enclosure,.,0,2,0,0,10,.,.,3400,Helmut'student entering data,.
20060321,BBH173,Paterson&&,2002,Freshw Biol 47:1217-1233,Freshw Biol,47,1217,1233,freshwater,pelagic,lake,.,.,49.68,-93.68,.,28.57142857,68.48571429,0.2,0.118709677,0.003091667,.,.,.,.,.,.,.,.,field,enclosure,.,1,2,1,2,42,.,.,2080,Helmut'student entering data,.
20060321,BBH174,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,43.9,-71.75,.,3.571428571,.,0.096774194,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH175,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,2.285714286,.,0.225806452,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH176,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,41.35714286,.,0.096774194,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH177,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,35.07142857,.,0.193548387,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH178,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,8.285714286,.,0.322580645,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH179,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,19.5,.,0.290322581,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH180,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH181,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,2.357142857,.,0.322580645,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH182,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,12.14285714,.,0.225806452,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH183,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,4.285714286,.,0.419354839,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH184,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,30.14285714,.,0.387096774,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH185,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,25.92857143,.,0.290322581,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH186,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,44.5,-74.5,.,27,.,0.161290323,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060321,BBH187,Bukaveckas&Shaw,1998,Can J Fish Aquat Sci 55:958-966,Can J Fish Aquat Sci,55,958,966,freshwater,pelagic,lake,.,.,43.9,-71.75,.,5.714285714,.,0.258064516,.,.,.,.,.,.,.,.,.,.,field,enclosure,3,1,2,1,2,2,0.046,0.046,10,Helmut'student entering data,areas calculated from 'cubitainers' volumes based on surface area of a cube as described in study
20060322,BBH188,Carlsson&&,2004,Ecology 85:1575-1580,Ecology,85,1575,1580,freshwater,benthic,lake,.,.,12.57,99.97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,0,27,.,1,1000,Helmut'student entering data,.
20060322,BBH189,Carlsson&Lacoursiere,2005,Biol Invas 7:233-241,Biol Invas,7,233,241,freshwater,benthic,lake,.,.,17.97,102.64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,0,6,.,0.2,.,Helmut'student entering data,.
20060322,BBH190,Carlsson&Lacoursiere,2005,Biol Invas 7:233-241,Biol Invas,7,233,241,freshwater,benthic,lake,.,.,17.97,102.64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,0,21,.,0.2,.,Helmut'student entering data,.
20060322,BBH191,Carlsson&Lacoursiere,2005,Biol Invas 7:233-241,Biol Invas,7,233,241,freshwater,benthic,lake,.,.,17.97,102.64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,0,32,.,0.2,.,Helmut'student entering data,.
20060322,BBH193,Pinowska,2002,Hydrobiologia 479:83-94,Hydrobiologia,479,83,94,freshwater,benthic,lake,.,.,.,.,.,21.42857143,.,0.967741935,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,0,2,0,0,10,.,.,0.5,Helmut'student entering data,.
20060322,BBH194,Pinowska,2002,Hydrobiologia 479:83-94,Hydrobiologia,479,83,94,freshwater,benthic,lake,.,.,.,.,.,21.42857143,.,0.967741935,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,0,2,0,0,10,.,.,0.5,Helmut'student entering data,.
20060322,BBH195,Pinowska,2002,Hydrobiologia 479:83-94,Hydrobiologia,479,83,94,freshwater,benthic,lake,.,.,.,.,.,21.42857143,.,0.967741935,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,0,2,0,0,10,.,.,0.5,Helmut'student entering data,.
20060322,BBH196,Lake&&,2002,Hydrobiologia 470:13-22,Hydrobiologia,470,13,22,freshwater,benthic,lake,.,.,-37.92,175.53,.,.,.,.,.,.,.,.,13,.,.,.,.,.,field,enclosure,.,0,2,0,0,3,.,.,.,Helmut'student entering data,.
20060322,BBH197,Korner&Dugdale,2003,Hydrobiologia 509:497-501,Hydrobiologia,509,497,501,freshwater,benthic,lake,.,.,52.43,13.65,32,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,90,.,1,500,Helmut'student entering data,.
20060322,BBH198,Korner&Dugdale,2003,Hydrobiologia 509:497-501,Hydrobiologia,509,497,501,freshwater,benthic,lake,.,.,52.43,13.65,32,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,90,.,1,500,Helmut'student entering data,.
20060322,BBH199,Korner&Dugdale,2003,Hydrobiologia 509:497-501,Hydrobiologia,509,497,501,freshwater,benthic,lake,.,.,52.43,13.65,32,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,90,.,1,500,Helmut'student entering data,.
20060322,BBH200,Korner&Dugdale,2003,Hydrobiologia 509:497-501,Hydrobiologia,509,497,501,freshwater,benthic,lake,.,.,52.43,13.65,32,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,0,0,90,.,1,500,Helmut'student entering data,.
20060322,BBH201,Van&&,1998,Biol Control 11:185-192,Biol Control,11,185,192,freshwater,benthic,lake,.,.,26.08,-80.23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,0,77,0.16,0.16,128,Helmut'student entering data,.
20060322,BBH202,Van&&,1998,Biol Control 11:185-192,Biol Control,11,185,192,freshwater,benthic,lake,.,.,26.08,-80.23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,0,0,77,0.16,0.16,128,Helmut'student entering data,.
20060322,BBH203,Wheeler&Center,2001,Biol Control 21:168-181,Biol Control,21,168,181,freshwater,benthic,lake,.,.,26.08,-80.23,.,.,.,.,.,.,.,.,28.9,.,.,.,.,.,lab,enclosure,1,1,2,1,21,77,0.16,0.16,128,Helmut'student entering data,.
20060322,BBH204,Degans&DeMeester,2002,Hydrobiologia 479:39-49,Hydrobiologia,479,39,49,freshwater,pelagic,lake,.,.,50.98,2.85,.,8.071428571,.,5.548387097,.,.,.,.,18.5,.,.,.,.,.,lab,enclosure,.,0,2,0,0,.,.,.,1,Helmut'student entering data,.
20051010,DSG002,Gruner,2004,Ecology 85:3010-3022,Ecology,85,3010,3022,terrestrial,aboveground,forest,.,Hawaii USA,19.664,-155.284,1280,.,.,.,.,.,.,.,.,4000,.,.,.,.,field,exclosure,1,1,4,1,6,990,400,40,.,.,3 trophic levels of arthropods will sum to total arthropods
20051024,DSG007,Gruner&Taylor,2006,Oecologia 147:714-724,Oecologia,147,714,724,terrestrial,aboveground,forest,.,Hawaii USA,19.664,-155.284,1280,.,.,.,.,.,.,.,.,4000,.,.,.,.,field,exclosure,1,1,4,1,6,990,400,40,.,.,3 trophic levels of arthropods will sum to total arthropods
20051111,DSG010,Hulme,1996,J Ecol 84:43-51,J Ecol,84,43,51,terrestrial,aboveground,herbaceous,.,.,51.4,-0.66,68,.,.,.,.,.,.,.,.,.,.,.,.,.,field,multiple,2,0,2,0,.,300,.,1,.,.,cons_man - exclosure for rodents - insecticide for soil insects - molluscicide for molluscs
20061115,DSG011,Altesor&&,2005,Plant Ecology 179:83-91,Plant Ecol,179,83,91,terrestrial,aboveground,herbaceous,.,.,-34.32,-57.03,.,.,.,.,.,.,.,.,18.9,1370,.,.,.,.,field,exclosure,3,0,2,0,.,365,.,1000,.,.,long-term unreplicated exclosure >25 yrs but 1 yr study
20060106,DSG012,Brown&Gange,1989,Funct Ecol 3:667-671,Funct Ecol,3,667,671,terrestrial,belowground,herbaceous,.,.,51.4,-0.66,68,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,0,.,1095,.,9,.,.,Dursban 5G to kill soil insects
20060106,DSG013,Bakker&&,2003,Oecologia 137:385-391,Oecologia,137,385,391,terrestrial,aboveground,herbaceous,.,Konza Prairie  Kansas,39.08,-96.58,400,.,347.7032387,.,.,.,.,.,.,835,.,.,.,.,field,removal,3,0,2,0,.,2190,.,.,.,.,technically a Bison *addition* at Konza- not a removal; no exclosure or enclosures- but areas grazed and ungrazed; N_total calculated from average of total inorganic N in mg/g [4.867]
20060107,DSG014,Buschmann&&,2005,Funct Ecol 19:291-298.,Funct Ecol,19,291,298,terrestrial,aboveground,herbaceous,.,Hongerberg - Zurich - Switzerland,47.4,8.5,523,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,2,0,2,0,.,810,.,4,.,.,slug additions to grassland plots w sown seeds w natural recruitment
20060202,DSG015,Clay&&,2005,PNAS 102:12465-12470.,PNAS,102,12465,12470,terrestrial,aboveground,herbaceous,.,.,39.22,-86.53,250,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,2,0,2,0,.,1500,.,25,.,.,effects of symbiotic endophytes in grass on insect and voles + larger mammal herbivory; HA is rough average
20060202,DSG016,Pucheta&&,2004,Austral Ecology 29:201-208,Austral Ecology,29,201,208,terrestrial,aboveground,herbaceous,.,.,-31.6,-64.8,2150,.,.,.,.,.,.,.,7,850,.,.,.,.,field,exclosure,3,0,2,0,.,5840,.,450000,.,.,underground biomass effects of long term exclusion of grazers in mountain grassland
20060310,DSG017,Gough&Grace,1998,Ecology 79:1586-1594,Ecology,79,1586,1594,terrestrial,aboveground,wetland,saltmarsh,Pearl River Louisiana,30.5,-89.75,10,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,1,21,700,1,50,.,.,split plot design in Spartina marsh biomass response - biomass&spp density response; sediment tmnt excluded
20060310,DSG018,Gough&Grace,1998,Ecology 79:1586-1594,Ecology,79,1586,1594,terrestrial,aboveground,wetland,saltmarsh,Pearl River Louisiana,30.5,-89.75,10,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,1,21,700,1,50,.,.,split plot design in Sagittaria marsh - biomass&spp density response; sediment tmnt excluded
20060320,DSG021,Gutierrez&Meserve,2000,J Arid Environments 45:173-181,J Arid Environ,45,173,181,terrestrial,aboveground,shrubland,.,.,-30.63,-71.67,.,.,.,.,.,.,.,.,.,85,.,.,.,.,field,exclosure,3,0,3,0,.,2500,.,5625,.,.,experimental exclusion of owls & foxes in factorial with degu
20060320,DSG022,Gutierrez&Meserve,2000,J Arid Environments 45:173-181,J Arid Environ,45,173,181,terrestrial,aboveground,shrubland,.,.,-30.63,-71.67,.,.,.,.,.,.,.,.,.,85,.,.,.,.,field,exclosure,3,0,2,0,.,2500,.,5625,.,.,experimental exclusion of degu in factorial with owls & foxes
20060321,DSG023,Howe&Brown,1999,Ecology 80:1776-1781,Ecology,80,1776,1781,terrestrial,aboveground,herbaceous,.,.,41.8,-88.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,2,0,2,0,.,120,.,50,.,.,2 x 2 randomized block of seed-eating bird removal and rodent removal
20060321,DSG024,Howe&Brown,1999,Ecology 80:1776-1781,Ecology,80,1776,1781,terrestrial,aboveground,herbaceous,.,.,41.8,-88.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,2,0,2,0,.,120,.,50,.,.,2 x 2 randomized block of seed-eating bird removal and rodent removal
20060321,DSG025,Laycock&Richardson,1975,J Range Management 28:458-462,J Range Manag,28,458,462,terrestrial,belowground,herbaceous,.,.,39,-111,3050,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,3,0,2,0,.,10585,.,8000,.,.,long-term maintained unreplicated + gopher posioning exclosure >25 yrs but 1 yr study
20060321,DSG026,McInnes&&,1992,Ecology 73:2059-2075,Ecology,73,2059,2075,terrestrial,aboveground,forest,.,Isle Royale Michigan USA,48,-88.8,.,.,.,.,.,.,.,.,.,750,.,.,.,.,field,exclosure,2,0,2,0,.,13505,.,225,.,.,moose exclosures on Isla Royale from 1948-1950
20060321,DSG027,McInnes&&,1992,Ecology 73:2059-2075,Ecology,73,2059,2075,terrestrial,aboveground,forest,.,Isle Royale Michigan USA,48,-88.8,.,.,.,.,.,.,.,.,.,750,.,.,.,.,field,exclosure,2,0,2,0,.,13505,.,225,.,.,moose exclosures on Isla Royale from 1948-1950
20060321,DSG028,McInnes&&,1992,Ecology 73:2059-2075,Ecology,73,2059,2075,terrestrial,aboveground,forest,.,Isle Royale Michigan USA,48,-88.8,.,.,.,.,.,.,.,.,.,750,.,.,.,.,field,exclosure,2,0,2,0,.,13505,.,225,.,.,moose exclosures on Isla Royale from 1948-1950
20060324,DSG029,Olofsson&&,2002,Oikos 96:265-272,Oikos,96,265,272,terrestrial,aboveground,tundra,.,.,69.77,23.96,450,.,.,.,.,.,.,.,.,.,880,.,.,.,field,exclosure,3,0,2,0,.,4000,.,64,.,.,herbivore exclusion from tallgrass heathland in 30-rd cleared forest
20060324,DSG030,Olofsson&&,2002,Oikos 96:265-272,Oikos,96,265,272,terrestrial,aboveground,tundra,.,.,69.77,23.96,600,.,.,.,.,.,.,.,.,.,530,.,.,.,field,exclosure,3,0,2,0,.,4000,.,64,.,.,herbivore exclusion from alpine tundra snowbed
20060325,DSG031,Pagano&&,2003,Freshw Biol 48:1379-1395,Freshw Biol,48,1379,1395,freshwater,pelagic,lake,.,.,7.67,-4.82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,4,18,.,.,0.8,.,2x2 nutrient chaoborus mesocosm
20060326,DSG032,Pandey&Singh,1992,Ecology 73:2007-2021,Ecology,73,2007,2021,terrestrial,aboveground,shrubland,.,.,24.6,83,400,.,.,.,.,.,.,.,.,1000,.,.,.,.,field,exclosure,3,0,2,0,.,1500,.,10000,.,.,repeated measures grazing exclosures at 3 sites in India aboveground and belowground NPP
20060327,DSG033,Schuster,1964,Ecology 45:63-70,Ecology,45,63,70,terrestrial,aboveground,herbaceous,.,.,39.08,-105.06,2400,.,.,.,.,.,.,.,.,390,.,.,.,.,field,exclosure,3,0,2,0,.,6205,.,8000,.,.,heavy vs moderate vs excluded cattle grazing -- root development
20060411,DSG034,Stevens&Jones,2006,Ecology 87:616-624,Ecology,87,616,624,terrestrial,belowground,forest,.,USA - Savannah River Ecology,34.433,-82.85,75,.,.,.,.,.,.,.,24,1130,.,.,.,.,field,removal,1,1,2,1,21,150,0.007853982,0.007853982,.,.,ingrowth cores underground -- soil amended with osmocote and lorsban insecticide in 2 x 2 factorial
20060412,DSG035,Turkington&&,2002,J Ecol 90:325-337,J Ecol,90,325,337,terrestrial,aboveground,forest,.,Canada - Yukon nr Kluane Lake in Shakwak Trench,61.03,-138.37,.,.,.,.,.,.,.,.,-3,230,.,.,.,.,field,exclosure,3,1,2,1,3,3600,25,25,.,.,forest understory herbs over 10 years of hare exclusion and fertilization - classify as forest although mostly herbaceous
20060412,DSG036,John&Turkington,1995,J Ecol 83:581-590,J Ecol,83,581,590,terrestrial,aboveground,forest,.,Canada - Yukon nr Kluane Lake in Shakwak Trench,61.03,-138.37,.,.,.,.,.,.,.,.,-3,230,.,.,.,.,field,exclosure,3,1,2,1,3,2190,40000,40000,.,.,unreplicated large scale factorial of hare exclusion X fertilization -- fertilization confounded with site
